Address,Description,DispensaryName,Email,Facebook,Friday,Instagram,ListingUrl,Listings,Monday,Phone,Saturday,State,StoreUrl,Sunday,Thursday,Tuesday,Twitter,Website,Wednesday,latitude,longitude
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida/st-augustine,St. Augustine,,,,Florida,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maine/brunswick,Brunswick,,,,Maine,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/illinois/quincy-il,"Quincy, IL",,,,Illinois,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/illinois/rockford,Rockford,,,,Illinois,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/arnold,Arnold,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/ann-arbor,Ann Arbor,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/bloomington-mn,"Bloomington, MN",,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/bowie,Bowie,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/missouri/columbia-mo,"Columbia, MO",,,,Missouri,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/durango,Durango,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida/st-petersburg,St. Petersburg,,,,Florida,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maine/eliot-kittery,Eliot / Kittery,,,,Maine,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/illinois/springfield,"Springfield, IL",,,,Illinois,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/auburn-grass-valley,Auburn / Grass Valley,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/battle-creek,Battle Creek,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/ayer,Ayer,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/brooklyn-park,Brooklyn Park,,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/duluth,Duluth,,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/centreville,Centreville,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/missouri/kansas-city,Kansas City,,,,Missouri,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/missouri/springfield-mo,"Springfield, MO",,,,Missouri,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/vail,Eagle County / Vail Valley,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida/tallahassee,Tallahassee,,,,Florida,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maine/farmington,Farmington,,,,Maine,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/azusa-glendora,Azusa / Glendora,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/bay-city-saginaw,Bay City / Saginaw,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/boston,Boston,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/eagan,Eagan,,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/hibbing,Hibbing,,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/columbia,"Columbia, MD",,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/missouri/st-louis,St. Louis,,,,Missouri,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/eastern-slope,Eastern Slope,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida/tampa,Tampa,,,,Florida,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida/the-villages,The Villages,,,,Florida,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maine/lewiston-auburn,Lewiston / Auburn,,,,Maine,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/bakersfield,Bakersfield,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/big-rapids-reed-city-evart,Big Rapids / Reed City / Evart,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/brockton,Brockton,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/minneapolis,Minneapolis,,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/moorhead,Moorhead,,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/cumberland,Cumberland,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/ft-collins,Fort Collins,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/florida/west-palm-beach,West Palm Beach,,,,Florida,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maine/portland,"Portland, ME",,,,Maine,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/barstowneedles,Barstow,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/coldwater-reading,Coldwater / Reading,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/cambridge,"Cambridge, MA",,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/plymouth-mn,"Plymouth, MN",,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/rochester-mn,"Rochester, MN",,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/elkton,Elkton,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/fort-morgan-ne-colorado,Fort Morgan / NE Colorado,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maine/sebago-lake,Sebago Lake,,,,Maine,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/beach-cities-brands,Beach Cities Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/downriver,Downriver / River Rouge,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/cape-cod,Cape Cod,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/st-cloud,St. Cloud,,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/st-paul,St. Paul,,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/frederick,Frederick,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/glenwood-springs,Glenwood Springs,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/beaumont-banning,Beaumont / Banning,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/east-detroit,East Detroit,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/fall-river,Fall River,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/minnesota/woodbury,Woodbury,,,,Minnesota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-mexico/albuquerque,Albuquerque,,,,New Mexico,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/concord,Concord,,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/germantown,Germantown,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/anaconda,Anaconda,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/greeley-loveland,Greeley / Loveland,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/berkeley,Berkeley,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/flint,Flint,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/framingham,Framingham,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-mexico/farmington-nm,"Farmington, NM",,,,New Mexico,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/derry-village,Derry Village,,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/dover-nh,"Dover, NH",,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/glen-burnie,Glen Burnie,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/big-sky,Big Sky,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/albany-ny,"Albany, NY",,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/lafayette-louisville,Lafayette / Louisville,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/big-bear-mtn-resorts,Big Bear Lake,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/grand-rapids,Grand Rapids,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/gardner-ma,"Gardner, MA",,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-mexico/gallup,Gallup,,,,New Mexico,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/keene,Keene,,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/lebanon-nh,"Lebanon, NH",,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/hagerstown,Hagerstown,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/billings,Billings,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/bronx,Bronx,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/brooklyn,Brooklyn,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/south-denver,"Lakewood, CO",,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/bloomington-rialto-colton,Bloomington / Rialto / Colton,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/grayling,Grayling,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/georgetown,Georgetown,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-mexico/las-cruces,Las Cruces,,,,New Mexico,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/manchester,Manchester,,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/merrimack,Merrimack,,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/atlantic-city,Atlantic City,,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/ocean-city,Ocean City,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/bozeman,Bozeman,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/buffalo,Buffalo,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/longmont,Lyons / Longmont,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/la-habra,Brea / La Habra,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/huron-county,Huron County,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/greenfield-ma,"Greenfield, MA",,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-mexico/raton,Raton,,,,New Mexico,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/nashua,Nashua,,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/plymouth-nh,"Plymouth, NH",,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/camden,Camden,,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/clifton,"Clifton, NJ",,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/rockville,Rockville,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/butte,Butte,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/johnson-city,Johnson City,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/long-island,Long Island,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/moffat,Moffat,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/burbank,Burbank,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/jackson-mi,"Jackson, MI",,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/holyoke,Holyoke,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-mexico/roswell-carlsbad-hobbs,Roswell / Carlsbad / Hobbs,,,,New Mexico,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/rochester-nh,"Rochester, NH",,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-hampshire/salem-nh,"Salem, NH",,,,New Hampshire,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/north-dakota/bismarck,Bismarck,,,,North Dakota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/elizabeth,Elizabeth,,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/jersey-city,Jersey City,,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/salisbury,Salisbury,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/glasgow,Glasgow,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/manhattan,Manhattan,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/nassau,Nassau,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/montrose,Montrose,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/calaveras-county,Calaveras County,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/kalamazoo,Kalamazoo,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/leominster,Leominster,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-mexico/santa-fe,Santa Fe,,,,New Mexico,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/north-dakota/dickinson,Dickinson,,,,North Dakota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/north-dakota/fargo,Fargo,,,,North Dakota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/newark-nj,"Newark, NJ",,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/passaic,Passaic,,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/silver-spring,Silver Spring,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/great-falls,Great Falls,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/poughkeepsie,Poughkeepsie,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/queens,Queens,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/northglenn-thornton,Northglenn,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/san-jose-southcampbell,Campbell / Cupertino,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/lansing,Lansing,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/lowell,Lowell,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-mexico/silver-city,Silver City,,,,New Mexico,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/north-dakota/grand-forks,Grand Forks,,,,North Dakota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/north-dakota/jamestown,Jamestown,,,,North Dakota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/paterson,Paterson,,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/secaucus,Secaucus,,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/southern-maryland,Southern Maryland,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/havre,Havre,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/rochester-ny,"Rochester, NY",,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/staten-island,Staten Island,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/north-west-colorado,North West Colorado,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/carlsbad,Carlsbad,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/lapeer-county,Lapeer County,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/nantucket,Nantucket,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-mexico/taos,Taos,,,,New Mexico,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/north-dakota/mandan,Mandan,,,,North Dakota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/north-dakota/minot,Minot,,,,North Dakota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/toms-river,Toms River,,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-jersey/trenton,Trenton,,,,New Jersey,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/takoma-park,Takoma Park,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/helena,Helena,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/syracuse,Syracuse,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/upstate-new-york,Upstate New York,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/pagosa-springs,Pagosa Springs,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/carpinteria,Carpinteria,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/macomb-county,Macomb County,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/newton,Newton,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-mexico/truth-or-consequences,Truth or Consequences,,,,New Mexico,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/north-dakota/wahpeton,Wahpeton,,,,North Dakota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/north-dakota/west-fargo,West Fargo,,,,North Dakota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/temple-hills,Temple Hills,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/kalispell,Kalispell,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/utica,Utica,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/new-york/westchester-county,Westchester County,,,,New York,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/pueblo,Pueblo,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/catalina-island,Catalina Island,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/mt-pleasant,Mt Pleasant,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/northampton,Northampton,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/north-dakota/williston,Williston,,,,North Dakota,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/towson,Towson,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/lake-county,Lake County,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/ridgway,Ridgway,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/central-california-brands,Central California Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/oakland-county,Oakland County,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/pittsfield,Pittsfield,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/waldorf,Waldorf,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/madison-county,Madison County,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/rocky-ford,Rocky Ford,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/central-la,Central LA,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/pinconning,Pinconning,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/plymouth-ma,"Plymouth, MA",,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/westminster-md,"Westminster, MD",,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/miles-city,Miles City,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/silverthorne,Silverthorne,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/cerritos,Cerritos,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/sw-michigan,South West Michigan,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/quincy,"Quincy, MA",,,,Massachusetts,,,,,,,,,
