Address,Description,DispensaryName,Email,Facebook,Friday,Instagram,ListingUrl,Listings,Monday,Phone,Saturday,State,StoreUrl,Sunday,Thursday,Tuesday,Twitter,Website,Wednesday,latitude,longitude
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/maryland/white-marsh,White Marsh,,,,Maryland,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/montana/missoula,Missoula,,,,Montana,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/summit-eagle-county,Summit County / Breckenridge,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/chico,Chico,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/st-clair-county,St. Clair County,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/salem-peabody,Salem / Peabody,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/telluride,Telluride,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/chino,Chino,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/michigan-2,Traverse City,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/somerville,Somerville,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/colorado/trinidad,Trinidad,,,,Colorado,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/south-bay-sd,Chula Vista / National City,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/upper-peninsula,Upper Peninsula,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/springfield-ma,"Springfield, MA",,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/citrus-heights-orangevale,Citrus Heights / Orangevale,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/west-detroit,West Detroit,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/taunton,Taunton,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/mesa,Clairemont Kearny,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/michigan/ypsilanti--2,Ypsilanti / Wayne,,,,Michigan,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/massachusetts/worcester,Worcester,,,,Massachusetts,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/clearlake,Clearlake,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/clovis,Clovis,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/compton,Compton / Bellflower,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/coronanorco,Corona / Norco,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/beach-cities,Costa Mesa,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/covina,Covina,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/crescent-city,Crescent City,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/culver-city,Culver City,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/akron,Akron,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/dana-point,Dana Point,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/archbold,Archbold,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/danville-san-ramon,Danville / San Ramon,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/athens-oh,"Athens, OH",,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/davis,Davis,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/canton,Canton,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/del-mar,Del Mar,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/cincinnati,Cincinnati,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/downtown-la,Downtown LA,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/cleveland,Cleveland,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/central-coast-brands/san-fernando-valley--2/san-fernando-valley-brands/los-angeles/downtown-la-brands,Downtown LA Brands,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/columbus,Columbus,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/downtown-long-beach,Downtown Long Beach,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/dayton,Dayton,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/dublin-pleasanton,Dublin / Pleasanton,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/lima,Lima,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/east-bay,East Bay,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/lorain,Lorain,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/ardmore,Ardmore,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/east-la,East LA,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/parma,Parma,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/bartlesville,Bartlesville,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/el-cajon,El Cajon,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/allentown,Allentown,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/steubenville,Steubenville,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/broken-arrow,Broken Arrow,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/imperial-county,El Centro,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/bensalem,Bensalem,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/bethlehem,Bethlehem,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/toledo,Toledo,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/durant,Durant,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/elk-grove,Elk Grove,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/dunmore,Dunmore,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/erie,Erie,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/ohio/youngstown,Youngstown,,,,Ohio,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/albany-corvallis,Albany / Corvallis,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/edmond,Edmond,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/tennessee/nashville,Nashville,,,,Tennessee,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/north-san-diego,Encinitas,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/harrisburg,"Harrisburg, PA",,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/oregon-coast,Astoria / Seaside,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/elk-city-weatherford,Elk City / Weatherford,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/encino--2,Encino,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/johnstown,Johnstown,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/king-of-prussia,King of Prussia,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/salem-eugene,Bend,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/newport-brookings,Brookings,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/el-reno-yukon,El Reno / Yukon,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/eureka,Eureka,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/lancaster-pa,"Lancaster, PA",,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/philadelphia,Philadelphia,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/rhode-island/rhode-island-cannbis-clubs,Providence,,,,Rhode Island,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/burns-hines,Burns / Hines,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/enid,Enid,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/fairfield,Fairfield,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/pittsburgh,Pittsburgh,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/rhode-island/warwick,Warwick,,,,Rhode Island,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/cave-junction,Cave Junction,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/guymon,Guymon,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/fallbrook,Fallbrook,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/reading,Reading,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/scranton,Scranton,,,,Pennsylvania,,,,,,,,,
,,Utah Medical Marijuana Dispensary,,,,,,,,,,"Utah, UT",https://weedmaps.com/dispensaries/utah-medical-marijuana-dispensary,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/columbia-gorge,Columbia River Gorge,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/idabel-broken-bow,Idabel / Broken Bow,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/fontana,Fontana,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/upper-darby,Upper Darby,,,,Pennsylvania,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/waynesburg,Waynesburg,,,,Pennsylvania,,,,,,,,,
,,Grassroots Vermont,,,,,,,,,,"Vermont, VT",https://weedmaps.com/dispensaries/grassroots-vermont,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/abilene,Abilene,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/coos-bay,Coos Bay,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/lawton,Lawton,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/fort-bragg,Fort Bragg,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/pennsylvania/williamsport,Williamsport,,,,Pennsylvania,,,,,,,,,
,,Takoma Wellness Center,,,,,,,,,,"Washington DC, DC",https://weedmaps.com/dispensaries/takoma-wellness-center-2-2,,,,,,,,
,,Grassroots Vermont,,,,,,,,,,"Vermont, VT",https://weedmaps.com/dispensaries/champlain-valley-dispensary-2,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/amarillo,Amarillo,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/austin,Austin,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/cottage-grove,Cottage Grove,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/mcalester,McAlester,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/frazier-park,Frazier Park,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/west-virginia/beckley,Beckley,,,,West Virginia,,,,,,,,,
,,Takoma Wellness Center,,,,,,,,,,"Washington DC, DC",https://weedmaps.com/dispensaries/metropolitan-wellness-center-2,,,,,,,,
,,Grassroots Vermont,,,,,,,,,,"Vermont, VT",https://weedmaps.com/dispensaries/southern-vermont-wellness,,,,,,,,
,,Grassroots Vermont,,,,,,,,,,"Vermont, VT",https://weedmaps.com/dispensaries/vermont-patient-alliance,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/beaumont-tx,"Beaumont, TX",,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/brownsville,Brownsville,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/eugene-springfield,Eugene / Springfield,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/miami-ok,"Miami, OK",,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/fremont-milpitas-union-city,Fremont / Milpitas / Union City,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/auburn-covington,Auburn / Covington,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/west-virginia/bluefield,Bluefield,,,,West Virginia,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/west-virginia/charleston,Charleston,,,,West Virginia,,,,,,,,,
,,Takoma Wellness Center,,,,,,,,,,"Washington DC, DC",https://weedmaps.com/dispensaries/anacostia-organics,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/corpus-christi,Corpus Christi,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/dallas,Dallas,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/florence,Florence,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/midwest-city-del-city,Midwest City / Del City,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/fresno,Fresno,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/washington-state,Bellingham,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/west-virginia/clarksburg,Clarksburg,,,,West Virginia,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/west-virginia/huntington-wv,"Huntington, WV",,,,West Virginia,,,,,,,,,
,,Takoma Wellness Center,,,,,,,,,,"Washington DC, DC",https://weedmaps.com/dispensaries/dc-holistic-wellness,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/el-paso,El Paso,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/fort-worth,Fort Worth,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/hillsboro-forest-grove,Hillsboro / Forest Grove,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/klamath-falls-lakeview,Klamath Falls / Lakeview,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/moore,Moore,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/north-oc,Fullerton,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/cathlamet,Cathlamet,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/west-virginia/martinsburg,Martinsburg,,,,West Virginia,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/west-virginia/morgantown,Morgantown,,,,West Virginia,,,,,,,,,
,,Takoma Wellness Center,,,,,,,,,,"Washington DC, DC",https://weedmaps.com/dispensaries/herbal-alternatives-ii,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/houston,Houston,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/lubbock,Lubbock,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/la-grande-huntington,La Grande / Huntington,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/muskogee,Muskogee,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/garden-grove,Garden Grove,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/everettsnohomish,Everett / Snohomish County,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/west-virginia/parkersburg,Parkersburg,,,,West Virginia,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/west-virginia/weirton,Weirton,,,,West Virginia,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/virginia/fredericksburg,Fredericksburg,,,,Virginia,,,,,,,,,
,,Takoma Wellness Center,,,,,,,,,,"Washington DC, DC",https://weedmaps.com/dispensaries/national-holistic-healing-center,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/lufkin,Lufkin,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/midland,Midland,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/madras-prineville,Madras / Prineville,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/medford-grants-pass,Medford / Grants Pass,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/norman,Norman,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/central-san-diego,Gaslamp District,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/eastside-seattle,Greater Eastside / Bellevue,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/west-virginia/wheeling,Wheeling,,,,West Virginia,,,,,,,,,
,,Takoma Wellness Center,,,,,,,,,,"Washington DC, DC",https://weedmaps.com/dispensaries/capital-city-care,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/odessa,Odessa,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/san-angelo,San Angelo,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/mt-hood,Mt Hood,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/oklahoma-city,Oklahoma City,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/glendale--2,Glendale,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/kitsap,Kitsap Peninsula,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/san-antonio,San Antonio,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/tyler,Tyler,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/newberg-mcminnville,Newberg / McMinnville,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/newport-lincoln-city,Newport / Lincoln City,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/okmulgee,Okmulgee,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/goleta-isla-vista,Goleta / Isla Vista,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/klickitat-county,Klickitat County,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/waco,Waco,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/texas/wichita-falls,Wichita Falls,,,,Texas,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/pendleton,Pendleton,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/owasso-claremore,Owasso / Claremore,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/granite-bay-folsom,Granite Bay / Folsom,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/longview,Longview,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/portland-east,Portland East,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/sallisaw-poteau,Sallisaw / Poteau,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/harbor-city-wilmington,Harbor City / Wilmington,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/moses-lake,Moses Lake,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/portland-north,Portland North,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/portland-west,Portland West,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/sapulpa-sand-springs,Sapulpa / Sand Springs,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/alameda-county-haywardtri-valley,Hayward / Castro Valley,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/north-seattle,North Seattle,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/rainier,Rainier,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/shawnee,Shawnee,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/helendale,Helendale,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/ocean-shores-long-beach,Ocean Shores / Long Beach,,,,Washington,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/roseburg,Roseburg,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oregon/salem-albany,Salem,,,,Oregon,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/oklahoma/stillwater,Stillwater,,,,Oklahoma,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/california/hemet,Hemet,,,,California,,,,,,,,,
,,,,,,,https://weedmaps.com/dispensaries/in/united-states/washington/olympiathurston-county,Olympia / Thurston County,,,,Washington,,,,,,,,,
